,job_type,cloud_provider,cluster_name,lat,lon,source_zone_id,target_zone_id,load_balance,cost_mix,gb_price,latency
0,dashboard,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,KOSS,beta=0.99,0.07999999999999999,0.0
0,dashboard,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,RR,beta=0.01,0.07999999999999999,0.0
0,dashboard,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,RR,beta=0.1,0.07999999999999999,0.0
0,dashboard,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,RR,beta=0.2,0.07999999999999999,0.0
0,dashboard,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,RR,beta=0.3,0.07999999999999999,0.0
0,dashboard,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,RR,beta=0.4,0.07999999999999999,0.0
0,dashboard,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,RR,beta=0.5,0.07999999999999999,0.0
0,dashboard,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,RR,beta=0.6,0.07999999999999999,0.0
0,dashboard,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,RR,beta=0.7,0.07999999999999999,0.0
0,dashboard,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,RR,beta=0.8,0.07999999999999999,0.0
0,dashboard,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,RR,beta=0.9,0.07999999999999999,0.0
0,dashboard,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,RR,beta=0.99,0.07999999999999999,0.0
0,dashboard,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,WRR,beta=0.01,0.07999999999999999,0.0
0,dashboard,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,WRR,beta=0.1,0.07999999999999999,0.0
0,dashboard,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,WRR,beta=0.2,0.07999999999999999,0.0
0,dashboard,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,WRR,beta=0.3,0.07999999999999999,0.0
0,dashboard,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,WRR,beta=0.4,0.07999999999999999,0.0
0,dashboard,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,WRR,beta=0.5,0.07999999999999999,0.0
0,dashboard,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,WRR,beta=0.6,0.07999999999999999,0.0
0,dashboard,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,WRR,beta=0.7,0.07999999999999999,0.0
0,dashboard,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,WRR,beta=0.8,0.07999999999999999,0.0
0,dashboard,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,WRR,beta=0.9,0.07999999999999999,0.0
0,dashboard,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,WRR,beta=0.99,0.07999999999999999,0.0
0,dashboard,gcp,gcp-asia-east-1,24.0518,120.5161,CLIENT,gcp-asia-east-1-1,KOSS,beta=0.01,0.07499999999999998,0.0
0,dashboard,gcp,gcp-asia-east-1,24.0518,120.5161,CLIENT,gcp-asia-east-1-1,KOSS,beta=0.1,0.07499999999999998,0.0
0,dashboard,gcp,gcp-asia-east-1,24.0518,120.5161,CLIENT,gcp-asia-east-1-1,KOSS,beta=0.2,0.07499999999999998,0.0
0,dashboard,gcp,gcp-asia-east-1,24.0518,120.5161,CLIENT,gcp-asia-east-1-1,KOSS,beta=0.3,0.07499999999999998,0.0
0,dashboard,gcp,gcp-asia-east-1,24.0518,120.5161,CLIENT,gcp-asia-east-1-1,KOSS,beta=0.4,0.07499999999999998,0.0
0,dashboard,gcp,gcp-asia-east-1,24.0518,120.5161,CLIENT,gcp-asia-east-1-1,KOSS,beta=0.5,0.07499999999999998,0.0
0,dashboard,gcp,gcp-asia-east-1,24.0518,120.5161,CLIENT,gcp-asia-east-1-1,KOSS,beta=0.6,0.07499999999999998,0.0
0,dashboard,gcp,gcp-asia-east-1,24.0518,120.5161,CLIENT,gcp-asia-east-1-1,KOSS,beta=0.7,0.07499999999999998,0.0
0,dashboard,gcp,gcp-asia-east-1,24.0518,120.5161,CLIENT,gcp-asia-east-1-1,KOSS,beta=0.8,0.07499999999999998,0.0
0,dashboard,gcp,gcp-asia-east-1,24.0518,120.5161,CLIENT,gcp-asia-east-1-1,KOSS,beta=0.9,0.07499999999999998,0.0
0,dashboard,gcp,gcp-asia-east-1,24.0518,120.5161,CLIENT,gcp-asia-east-1-1,KOSS,beta=0.99,0.07499999999999998,0.0
0,dashboard,gcp,gcp-asia-east-1,24.0518,120.5161,CLIENT,gcp-asia-east-1-1,RR,beta=0.01,0.07499999999999998,0.0
0,dashboard,gcp,gcp-asia-east-1,24.0518,120.5161,CLIENT,gcp-asia-east-1-1,RR,beta=0.1,0.07499999999999998,0.0
0,dashboard,gcp,gcp-asia-east-1,24.0518,120.5161,CLIENT,gcp-asia-east-1-1,RR,beta=0.2,0.07499999999999998,0.0
0,dashboard,gcp,gcp-asia-east-1,24.0518,120.5161,CLIENT,gcp-asia-east-1-1,RR,beta=0.3,0.07499999999999998,0.0
0,dashboard,gcp,gcp-asia-east-1,24.0518,120.5161,CLIENT,gcp-asia-east-1-1,RR,beta=0.4,0.07499999999999998,0.0
0,dashboard,gcp,gcp-asia-east-1,24.0518,120.5161,CLIENT,gcp-asia-east-1-1,RR,beta=0.5,0.07499999999999998,0.0
